,id,popularity,release_date,title,vote_average,vote_count
8924,24056,6.7695,2009-05-01,The Tournament,5.948,661
8925,20850,2.8433,1975-10-01,Ilsa: She Wolf of the SS,5.969,377
8926,9597,1.1671,2001-09-18,Vidocq,5.948,565
8927,6073,1.8786,2001-03-01,The Mexican,5.948,1574
8928,382517,1.711,2015-12-18,Open Season: Scared Silly,5.947,376
8929,174323,0.0332,2014-01-17,G.B.F.,5.947,402
8930,98357,4.8685,2013-01-18,Broken City,5.947,1552
8931,609681,12.9855,2023-11-08,The Marvels,5.946,3261
8932,579828,1.9341,2020-11-04,Superdeep,5.946,349
8933,470114,5.1087,2017-10-26,24 Hours to Live,5.946,699
8934,50321,2.1239,2011-03-09,Mars Needs Moms,5.945,761
8935,12658,1.5741,2001-03-30,Someone Like You...,5.946,404
8936,618,1.2051,1915-03-08,The Birth of a Nation,5.9,579
8937,395,4.4799,2004-08-12,AVP: Alien vs. Predator,5.945,4865
8938,1022964,2.1269,2023-11-29,Candy Cane Lane,5.945,484
8939,749274,1.2594,2021-09-16,Cry Macho,5.944,1103
8940,785752,5.2877,2021-09-22,Intrusion,5.943,739
8941,563907,0.3488,2019-01-10,All You Need is Crime,5.942,472
8942,382517,1.711,2015-12-18,Open Season: Scared Silly,5.942,377
8943,354251,1.9375,2015-09-17,Southbound,5.942,657
8944,11011,14.2256,1994-12-19,Ri¢hie Ri¢h,5.942,2387
8945,10571,1.3771,2000-06-16,Boys and Girls,5.942,413
8946,452507,1.5815,2017-10-20,1922,5.941,2881
8947,245906,3.2751,2015-04-22,She's Funny That Way,5.941,703
8948,136835,6.2127,2014-09-10,No Good Deed,5.941,665
8949,13460,10.0589,2008-03-14,Doomsday,5.941,1366
8950,460458,10.064,2021-11-24,Resident Evil: Welcome to Raccoon City,5.94,2637
8951,12540,0.1031,2004-01-13,Bring It On Again,5.9,445
8952,11674,16.0325,1996-11-27,101 Dalmatians,5.94,3588
8953,9973,2.2795,2006-12-12,Air Buddies,5.94,348
8954,736500,1.1256,2022-02-16,Retirement Home,5.9,313
8955,565413,0.7982,2018-12-27,The King's Musketeers,5.939,400
8956,16113,1.9351,1986-02-14,The Delta Force,5.939,475
8957,11062,1.4759,1996-02-16,City Hall,5.9,309
8958,590869,0.3389,2020-01-09,Hammamet,5.938,410
8959,460648,1.7405,2017-12-18,Bleeding Steel,5.9,554
8960,169219,4.6934,2013-02-27,The Dyatlov Pass Incident,5.938,722
8961,99579,0.7142,2012-03-21,"Farewell, My Queen",5.938,320
8962,11429,5.1158,2003-04-04,Beyond Re-Animator,5.938,393
8963,4923,1.1583,1974-02-06,Zardoz,5.9,503
8964,2103,1.8217,2002-11-27,Solaris,5.938,1414
8965,495766,0.3988,2018-02-01,I'm Back,5.937,580
8966,460019,6.1116,2018-04-12,Truth or Dare,5.937,4181
8967,445954,1.5259,2017-10-27,Acts of Vengeance,5.9,598
8968,299687,6.886,2016-01-14,The 5th Wave,5.937,5949
8969,167032,5.2908,2013-10-08,Curse of Chucky,5.937,1679
8970,13477,4.158,2010-01-29,When in Rome,5.9,1260
8971,328720,0.5345,2015-03-11,Ma che bella sorpresa,5.935,418
8972,291870,3.645,2016-01-20,Dirty Grandpa,5.935,4543
8973,270487,11.4739,2016-02-05,"Hail, Caesar!",5.935,3956
8974,182560,1.8194,2015-04-08,Dark Places,5.935,1347
8975,11648,1.1503,2005-07-21,Must Love Dogs,5.935,486
8976,10136,2.7125,1986-12-12,The Golden Child,5.935,1155
8977,81796,2.6141,2012-04-12,Lockout,5.933,1951
8978,965791,1.3925,2023-10-18,A Difficult Year,5.933,308
8979,487083,1.2389,2019-08-29,Paradise Hills,5.9,577
8980,513409,0.9589,2019-11-01,Earthquake Bird,5.932,460
8981,39345,1.3524,1998-09-10,Casper Meets Wendy,5.932,411
8982,10985,2.2065,2002-05-10,The New Guy,5.932,639
8983,10488,1.3559,2008-04-03,Nim's Island,5.9,1171
8984,10145,2.5984,2004-09-24,The Forgotten,5.9,1211
8985,584962,1.1403,2019-09-20,Between Two Ferns: The Movie,5.931,930
8986,503619,26.4804,2018-08-10,The Package,5.931,1238
8987,151960,3.2397,2013-08-09,Planes,5.931,1793
8988,68728,6.6703,2013-03-07,Oz the Great and Powerful,5.931,6737
8989,829557,13.7424,2022-04-26,365 Days: This Day,5.93,1824
8990,13668,1.4185,2006-10-20,Catch and Release,5.93,599
8991,10357,3.442,1997-04-25,Volcano,5.93,1636
8992,9825,2.0805,1999-07-15,Lake Placid,5.93,1224
8993,9431,2.4842,1996-08-16,Bordello of Blood,5.93,407
8994,9072,10.481,2006-08-31,Little Man,5.93,1866
8995,334527,15.6039,2015-11-20,Criminal Activities,5.928,320
8996,9895,1.0987,2006-10-09,Man of the Year,5.9,489
8997,2636,3.2196,1994-10-07,The Specialist,5.928,1411
8998,10495,3.3933,1989-06-16,The Karate Kid Part III,5.927,1783
8999,1043565,1.6816,2022-12-16,Mindcage,5.926,407
9000,10495,3.3933,1989-06-16,The Karate Kid Part III,5.927,1783
9001,1043565,1.6816,2022-12-16,Mindcage,5.926,407
9002,340676,4.4409,2016-12-14,Personal Shopper,5.9,1295
9003,14140,1.1667,1977-06-24,Herbie Goes to Monte Carlo,5.926,341
9004,11152,2.0175,2008-04-02,The Ruins,5.926,1404
9005,526896,10.1777,2022-03-30,Morbius,5.924,4726
9006,523936,1.3668,2021-07-01,Meander,5.925,459
9007,501395,1.3503,2019-11-23,True History of the Kelly Gang,5.9,346
9008,98566,8.3594,2014-08-07,Teenage Mutant Ninja Turtles,5.925,7111
9009,27414,5.5744,1984-11-09,"Silent Night, Deadly Night",5.925,432
9010,13059,6.6275,2007-07-13,The Signal,5.925,327
9011,1970,8.7208,2004-10-22,The Grudge,5.925,3130
9012,458005,1.9517,2018-07-19,Zoe,5.9,438
9013,399019,4.3109,2017-06-23,The Beguiled,5.9,2215
9014,64639,13.724,2011-09-16,Straw Dogs,5.924,609
9015,52067,0.8125,2011-02-11,Cedar Rapids,5.924,454
9016,14648,0.7255,2004-02-11,Podium,5.9,458
9017,13006,8.101,1992-05-01,Split Second,5.924,347
9018,2018,2.5118,2001-01-26,The Wedding Planner,5.924,1798
9019,157099,0.8209,2014-03-14,Better Living Through Chemistry,5.923,310
9020,9406,2.5885,1997-05-29,An American Werewolf in Paris,5.922,745
9021,39386,0.5865,2004-10-06,The Corsican File,5.9,397
9022,39053,1.6547,2010-06-18,Cyrus,5.921,442
9023,18476,1.3337,2009-02-06,Horsemen,5.921,590
9024,16558,2.7656,2009-03-18,Duplicity,5.921,854
9025,12517,1.1769,2005-03-09,Calvaire,5.921,349
9026,11718,0.9527,1989-02-03,Who's Harry Crumb?,5.921,348
9027,7091,1.3887,1989-06-02,Vampire's Kiss,5.921,473
9028,1093231,2.1169,2024-05-08,Mother of the Bride,5.92,342
9029,1001311,3.4772,2024-06-04,Under Paris,5.92,1381
9030,32856,5.4,2010-02-10,Valentine's Day,5.9,3137
9031,800937,5.6274,2022-05-11,Senior Year,5.919,909
9032,45649,1.4743,2010-11-09,Rubber,5.919,1096
9033,38031,1.3307,2010-09-22,You Will Meet a Tall Dark Stranger,5.919,892
9034,10708,2.5138,2003-05-09,Daddy Day Care,5.919,2226
9035,846422,7.6143,2025-07-01,The Old Guard 2,5.918,895
9036,324542,14.6577,2017-01-12,Sleepless,5.918,1311
9037,301502,4.3821,2022-09-16,Blonde,5.918,1494
9038,297761,12.7454,2016-08-03,Suicide Squad,5.918,21913
9039,18823,5.7975,2010-03-26,Clash of the Titans,5.9,6594
9040,7548,1.6154,2004-09-16,The Libertine,5.918,475
9041,2022,2.9652,2002-06-28,Mr. Deeds,5.918,2467
9042,1483,1.7607,1991-06-05,Begotten,5.918,340
9043,258193,4.0247,2014-04-04,Alien Abduction,5.917,406
9044,74998,12.5169,2011-09-02,Seeking Justice,5.917,1064
9045,1008392,1.408,2023-06-15,The Blackening,5.916,385
9046,943930,2.1402,2023-03-24,Tin & Tina,5.916,449
9047,9923,11.7734,2005-10-14,Domino,5.916,1267
9048,11968,5.2624,2005-09-30,Into the Blue,5.915,1603
9049,10366,1.7145,1999-08-05,Universal Soldier: The Return,5.9,1320
9050,1062215,6.3942,2024-08-28,Afraid,5.914,480
9051,505707,1.6219,2019-09-06,Waiting for the Barbarians,5.914,402
9052,258489,5.1795,2016-06-29,The Legend of Tarzan,5.914,6443
9053,158907,0.7585,2013-01-18,Breathe In,5.914,327
9054,87516,7.4882,2013-11-14,Oldboy,5.9,2088
9055,62764,9.5994,2012-03-15,Mirror Mirror,5.914,3258
9056,9275,2.6551,2002-03-29,Death to Smoochy,5.9,424
9057,421473,12.4535,2019-06-20,Above Suspicion,5.913,305
9058,34069,0.9906,2009-09-24,Cargo,5.913,425
9059,9005,0.9195,2005-11-23,The Ice Harvest,5.913,326
9060,457962,0.9041,2017-06-09,Shimmer Lake,5.921,458
9061,346672,7.0877,2016-11-24,Underworld: Blood Wars,5.912,3886
9062,9073,1.3665,1995-07-19,Free Willy 2: The Adventure Home,5.912,617
9063,290555,1.1849,2014-08-28,Wolves,5.9,325
9064,146223,3.3877,2013-08-28,Closed Circuit,5.9,485
9065,53399,0.351,2010-09-10,The Solitude of Prime Numbers,5.911,393
9066,602734,3.4144,2021-05-12,Spiral: From the Book of Saw,5.91,2229
9067,306952,0.6094,2015-09-18,Naomi and Ely's No Kiss List,5.9,1073
9068,9907,7.6146,2006-08-04,Barnyard,5.9,1158
9069,1995,9.9956,2001-06-15,Lara Croft: Tomb Raider,5.91,6425
9070,1029235,3.086,2024-09-27,Azrael,5.909,396
9071,476764,1.1233,2018-11-06,The Front Runner,5.9,373
9072,146381,1.1774,2013-08-09,Justin and the Knights of Valour,5.909,328
9073,72571,2.6244,2011-10-19,Paranormal Activity 3,5.909,2340
9074,2084,2.3298,2001-09-06,Birthday Girl,5.909,427
9075,174675,1.0608,2013-04-25,The Machine,5.908,849
9076,36691,0.8471,2009-09-07,Solitary Man,5.9,341
9077,27740,3.7602,1987-09-11,A Return to Salem's Lot,5.908,312
9078,2310,7.4486,2007-11-05,Beowulf,5.908,3002
9079,1125311,10.6021,2024-03-06,Imaginary,5.907,669
9080,2310,7.4486,2007-11-05,Beowulf,5.908,3002
9081,1125311,10.6021,2024-03-06,Imaginary,5.907,669
9082,1030987,1.2378,2023-07-20,Sympathy for the Devil,5.907,318
9083,423949,0.817,2017-09-11,Unicorn Store,5.907,873
9084,284289,1.7154,2014-09-06,Beyond the Reach,5.907,396
9085,238603,0.9658,2014-06-14,Earth to Echo,5.907,608
9086,208763,1.4917,2014-01-30,Forbidden Empire,5.9,333
9087,10030,3.6624,2007-09-21,Good Luck Chuck,5.907,1616
9088,375588,4.9042,2018-11-03,Robin Hood,5.906,3106
9089,353569,13.0665,2017-03-03,Table 19,5.9,1006
9090,254473,2.0853,2014-04-22,Brick Mansions,5.904,1585
9091,2749,1.9371,2001-03-01,15 Minutes,5.906,785
9092,17134,1.5938,2009-03-19,12 Rounds,5.905,831
9093,9982,5.5447,2005-11-04,Chicken Little,5.905,4105
9094,7364,3.2683,2005-04-06,Sahara,5.905,1602
9095,890771,2.7109,2023-04-26,The Black Demon,5.904,684
9096,808023,1.8957,2021-04-30,The Virtuoso,5.904,423
9097,184125,1.4074,2013-06-30,Assault on Wall Street,5.904,498
9098,51994,1.0521,2011-11-25,The Deep Blue Sea,5.904,308
9099,39285,0.7963,2010-07-20,Beauty & the Briefcase,5.9,417
9100,9582,1.3124,2003-01-17,A Guy Thing,5.903,378
9101,501979,6.3415,2020-08-27,Bill & Ted Face the Music,5.9,1051
9102,439079,9.2693,2018-09-05,The Nun,5.902,7105
9103,311667,1.0399,2016-05-20,Manhattan Night,5.902,412
9104,249070,8.3947,2015-08-20,Hitman: Agent 47,5.902,3238
9105,10748,1.3412,2007-12-21,St Trinian's,5.9,487
9106,418437,1.9941,2017-03-06,Unforgettable,5.9,681
9107,9767,4.073,2006-06-01,The Break-Up,5.9,2793
9108,86828,13.5506,2015-02-13,Absolutely Anything,5.899,1599
9109,11309,1.5299,1990-09-14,Hardware,5.899,332
9110,11187,3.7321,1991-08-30,Child's Play 3,5.899,1713
9111,5137,1.735,2004-09-17,Sky Captain and the World of Tomorrow,5.899,1343
9112,1077280,1.9618,2023-02-22,Die Hart,5.898,502
9113,45772,3.8615,2011-01-13,Gnomeo & Juliet,5.898,2046
9114,446131,2.1427,2017-08-17,Madame,5.896,322
9115,362637,0.4415,2015-10-08,Opposites Attract,5.896,312
9116,22894,20.7614,2010-01-21,Legion,5.896,2819
9117,785516,5.2299,2021-10-20,Stuck Together,5.895,430
9118,479455,4.7508,2019-06-12,Men in Black: International,5.895,5266
9119,471507,3.1128,2018-12-25,Destroyer,5.895,778
9120,270302,1.0626,2014-09-19,The Riot Club,5.895,1011
9121,89492,3.0117,2012-12-20,This Is 40,5.894,2299
9122,22894,20.7614,2010-01-21,Legion,5.896,2819
9123,471507,3.1128,2018-12-25,Destroyer,5.895,778
9124,11065,1.7952,2001-08-31,O,5.9,301
9125,9030,1.8492,2008-02-01,The Eye,5.9,1130
9126,671039,1.48,2020-10-30,Rogue City,5.894,616
9127,515454,0.7371,2020-09-24,Come True,5.892,318
9128,49010,1.0091,2011-05-06,Hobo with a Shotgun,5.894,675
9129,48838,1.5047,2010-11-10,London Boulevard,5.9,800
9130,147868,0.4767,2012-12-22,The Worst Christmas of My Life,5.893,537
9131,14138,1.3026,2008-02-22,Black Water,5.89,378
9132,10640,2.6403,1976-07-14,Futureworld,5.9,351
9133,617505,3.3701,2020-10-07,Hubie Halloween,5.892,1751
9134,241843,2.3701,2014-10-10,Cooties,5.892,801
9135,14873,2.8993,2003-02-07,The Jungle Book 2,5.891,1184
9136,283445,2.6054,2015-08-19,Sinister 2,5.891,2260
9137,5,2.2654,1995-12-09,Four Rooms,5.9,2804
9138,805320,1.9872,2023-07-14,Bird Box Barcelona,5.89,808
9139,661791,1.5477,2022-01-28,The Grandmother,5.89,478
9140,974453,3.719,2024-10-31,Absolution,5.888,497
9141,505436,1.0897,2019-01-30,Serial (Bad) Weddings 2,5.9,1311
9142,340022,1.3487,2018-03-08,Gringo,5.887,788
9143,97020,13.2737,2014-01-30,RoboCop,5.887,5761
9144,20829,3.1907,2009-07-30,Funny People,5.887,1382
9145,895744,0.9255,2022-02-24,Studio 666,5.886,338
9146,9728,6.9326,1982-08-13,Friday the 13th Part III,5.886,1574
9147,9099,1.1174,1996-03-29,Sgt. Bilko,5.886,380
9148,522417,2.2892,2018-10-23,Scorpion King: Book of Souls,5.885,313
9149,383785,2.0599,2017-01-27,Kung Fu Yoga,5.9,421
9150,175574,2.5286,2013-10-30,Free Birds,5.885,840
9151,62838,3.008,2011-12-08,New Year's Eve,5.885,2209
9152,20414,0.2649,2008-03-07,"Grande, grosso e... Verdone",5.885,390
9153,16866,2.7303,2009-11-19,Planet 51,5.885,2125
9154,416234,6.3857,2018-02-02,Winchester,5.884,1805
9155,192145,1.4805,2014-06-20,Third Person,5.884,632
9156,2687,1.7981,1992-02-28,Memoirs of an Invisible Man,5.884,632
9157,968739,1.1143,2022-07-08,Dangerous Liaisons,5.883,316
9158,334536,5.2738,2017-03-31,The Blackcoat's Daughter,5.883,762
9159,133698,1.8434,2012-10-29,A Perfect Plan,5.883,653
9160,2687,1.7981,1992-02-28,Memoirs of an Invisible Man,5.884,632
9161,44833,17.3535,2012-04-11,Battleship,5.882,5846
9162,12139,2.6317,1993-06-09,Dennis the Menace,5.882,1563
9163,6723,15.615,1990-12-07,The Rookie,5.882,602
9164,740925,1.7854,2021-09-29,No One Gets Out Alive,5.881,713
9165,649087,0.6716,2021-02-11,Red Dot,5.881,728
9166,147441,13.6459,2014-12-03,Exodus: Gods and Kings,5.881,4783
9167,13389,2.0232,2008-09-11,Righteous Kill,5.9,1331
9168,1005776,0.901,2022-09-15,V/H/S/99,5.88,346
9169,974453,3.719,2024-10-31,Absolution,5.888,497
9170,679989,1.0254,2020-07-08,Simply Black,5.88,447
9171,461053,1.5338,2017-08-01,S.W.A.T.: Under Siege,5.88,396
9172,7978,16.3157,2010-02-10,The Wolfman,5.88,2144
9173,550201,0.6237,2018-09-27,The Pool,5.879,365
9174,38961,0.9716,2010-07-14,Tamara Drewe,5.879,474
9175,23514,1.6008,2011-10-13,The Rum Diary,5.879,1303
9176,413992,5.4374,2017-11-17,Sweet Virginia,5.878,329
9177,411873,3.6284,2017-06-30,The Little Hours,5.878,641
9178,346709,1.2922,2019-12-25,Line of Duty,5.9,351
9179,10280,3.1915,1996-10-25,Thinner,5.877,673
9180,34803,2.1393,2010-04-15,Death at a Funeral,5.876,1045
9181,12277,1.9688,2002-05-31,Undercover Brother,5.876,415
9182,10061,2.263,1996-08-09,Escape from L.A.,5.876,1562
9183,555974,1.7983,2020-02-20,Brahms: The Boy II,5.9,1287
9184,203665,0.4526,2013-07-15,Paris or Perish,5.9,308
9185,9312,17.5592,1995-08-18,Mortal Kombat,5.874,2466
9186,6439,3.1527,2005-01-06,Racing Stripes,5.9,650
9187,318,1.1689,2000-02-09,The Million Dollar Hotel,5.875,368
9188,431185,0.822,2018-10-25,He's Out There,5.9,330
9189,38541,1.3335,2012-01-13,The Divide,5.9,721
9190,27583,1.1425,2010-03-26,Greenberg,5.876,612
9191,9396,1.9501,1988-05-19,Crocodile Dundee II,5.874,1195
9192,8398,1.5657,2007-01-19,The Hitcher,5.874,970
9193,1257,1.3929,2007-02-02,Because I Said So,5.874,663
9194,52077,1.5418,2010-12-20,Nothing to Declare,5.873,1162
9195,306,4.2366,1994-05-24,Beverly Hills Cop III,5.873,2075
9196,438650,12.6312,2019-02-07,Cold Pursuit,5.872,2757
9197,216015,16.4143,2015-02-11,Fifty Shades of Grey,5.872,12274
9198,23172,2.7802,2010-01-15,The Spy Next Door,5.872,1386
9199,437626,1.6534,2019-04-12,Stockholm,5.871,420
9200,262543,2.8948,2014-10-09,Automata,5.871,1757
9201,84200,0.8717,2012-08-31,"For a Good Time, Call...",5.871,315
9202,11630,1.2697,1990-11-21,3 Men and a Little Lady,5.871,567
9203,235271,3.3953,2014-10-10,Addicted,5.87,436
9204,156717,3.0921,2013-01-04,Death Race: Inferno,5.87,819
9205,81005,5.0128,2013-02-27,Jack the Giant Slayer,5.868,5144
9206,45324,2.2707,2010-09-16,Casino Jack,5.9,317
9207,13690,2.6485,2008-09-24,Open Season 2,5.869,1280
9208,333674,2.5353,2015-06-12,Intruders,5.868,504
9209,50022,1.71,2018-04-19,Super Troopers 2,5.868,503
9210,14161,14.2824,2009-10-10,2012,5.868,12569
9211,11258,1.9318,1998-01-16,Hard Rain,5.868,771
9212,1884,1.0295,1984-12-21,The Ewok Adventure,5.9,408
9213,503,3.7089,2006-05-03,Poseidon,5.868,2258
9214,340945,1.6711,2016-09-22,USS Indianapolis: Men of Courage,5.867,648
9215,54540,1.5146,2011-02-01,Beverly Hills Chihuahua 2,5.867,409
9216,37707,13.1447,2010-06-03,Splice,5.867,2397
9217,11870,2.1114,2002-02-08,Big Fat Liar,5.866,870
9218,4942,2.0694,2008-03-24,Leatherheads,5.9,484
9219,238215,2.3541,2014-09-11,The Cobbler,5.9,1783
9220,13555,12.5205,1981-03-13,The Funhouse,5.864,418
9221,390584,13.5972,2016-10-21,King Cobra,5.863,480
9222,12596,1.0935,1999-04-23,Pushing Tin,5.863,431
9223,9070,1.9172,1995-06-30,Mighty Morphin Power Rangers: The Movie,5.9,754
9224,5375,2.1699,2007-11-09,Fred Claus,5.863,903
9225,418078,4.4322,2017-06-09,It Comes at Night,5.9,2572
9226,152259,2.1443,2013-01-03,Phantom,5.862,341
9227,13067,0.958,2007-04-20,In the Land of Women,5.9,518
9228,93828,1.0924,2013-03-15,Welcome to the Punch,5.861,687
9229,496704,1.3046,2018-05-01,Tremors: A Cold Day in Hell,5.9,447
9230,114478,1.5714,2012-08-28,Starship Troopers: Invasion,5.86,424
9231,36648,5.3155,2004-12-08,Blade: Trinity,5.86,4233
9232,485942,1.8848,2018-03-24,Batman Ninja,5.859,1057
9233,10131,5.4874,1988-08-19,A Nightmare on Elm Street 4: The Dream Master,5.859,1571
9234,3682,1.5269,1998-08-28,54,5.9,509
9235,1450,1.5181,2009-04-02,Blood: The Last Vampire,5.859,410
9236,772515,1.7327,2023-02-10,Huesera: The Bone Woman,5.858,373
9237,718840,1.0644,2020-07-18,A Nice Girl Like You,5.858,376
9238,41171,1.5174,2004-11-12,Noel,5.9,321
9239,8836,2.5325,2008-07-24,The X Files: I Want to Believe,5.857,1613
9240,8836,2.5325,2008-07-24,The X Files: I Want to Believe,5.857,1613
9241,862551,2.848,2022-08-26,Me Time,5.856,998
9242,615658,1.501,2021-06-09,Awake,5.856,1143
9243,377275,3.7612,2016-09-14,In Bed with Victoria,5.9,502
9244,72207,5.9753,2012-04-27,The Five-Year Engagement,5.855,1392
9245,28597,1.4018,1991-07-03,Problem Child 2,5.855,657
9246,12138,2.1248,2001-02-23,3000 Miles to Graceland,5.855,687
9247,12096,3.9659,2006-02-10,The Pink Panther,5.855,2076
9248,9988,2.6437,2006-08-25,Beerfest,5.855,589
9249,643550,2.7694,2020-10-13,Nocturne,5.9,511
9250,38321,10.6003,2011-05-05,Priest,5.854,2470
9251,11851,1.6727,1988-06-10,The Presidio,5.854,360
9252,970450,3.6327,2024-12-04,Werewolves,5.853,472
9253,419522,1.2011,2017-02-23,Ignorance Is Bliss,5.853,457
9254,4327,9.7579,2000-11-02,Charlie's Angels,5.853,4437
9255,811656,0.5596,2022-05-13,Monstrous,5.852,327
9256,509874,1.4075,2019-07-12,Lying and Stealing,5.9,369
9257,334394,0.5745,2015-12-31,Baskin,5.852,341
9258,206296,0.7323,2014-11-03,The Last Five Years,5.852,349
9259,157823,0.7659,2014-04-23,Night Moves,5.852,361
9260,109431,3.2576,2013-02-07,Identity Thief,5.852,3476
9261,49524,4.1143,2013-07-18,R.I.P.D.,5.852,4232
9262,10317,4.5065,2015-09-11,Our Brand Is Crisis,5.852,522
9263,462148,0.6659,2018-04-18,Love Addict,5.851,367
9264,79697,0.8791,2012-10-05,Butter,5.851,419
9265,27573,1.6358,2010-03-16,The Bounty Hunter,5.851,3006
9266,9413,2.8811,1997-08-01,Picture Perfect,5.851,447
9267,270010,5.7232,2016-04-22,A Hologram for the King,5.85,1207
9268,192149,0.7971,2014-05-16,The Two Faces of January,5.85,722
9269,48946,1.3949,2010-08-11,Chatroom,5.8,306
9270,11074,1.7098,1993-09-17,Striking Distance,5.85,875
9271,3512,2.8402,1995-07-13,Under Siege 2: Dark Territory,5.85,994
9272,1691,2.7177,2007-06-07,Hostel: Part II,5.849,2176
9273,315319,0.2206,2015-01-02,We Accept Miracles,5.848,434
9274,15019,1.1405,2007-05-11,I Could Never Be Your Woman,5.8,445
9275,11517,2.2438,1995-11-21,Money Train,5.848,840
9276,432618,0.811,2017-10-11,Coexist,5.847,416
9277,277547,1.5333,2014-09-26,Playing It Cool,5.847,802
9278,9957,2.011,2006-04-07,The Benchwarmers,5.847,920
9279,4442,3.4458,2005-08-26,The Brothers Grimm,5.847,2907
9280,768334,1.3217,2021-07-01,A Classic Horror Story,5.846,1028
9281,547388,0.5269,2019-02-27,New Biz in the Hood,5.846,338
9282,4442,3.4458,2005-08-26,The Brothers Grimm,5.847,2907
9283,291264,2.7686,2016-04-16,The Family Fang,5.8,338
9284,74777,1.6961,2011-03-03,Absentia,5.845,368
9285,24418,2.3275,2009-10-23,Cirque du Freak: The Vampire's Assistant,5.845,1154
9286,9678,2.8083,2000-11-10,Little Nicky,5.845,1943
9287,9482,9.9478,1995-06-30,Judge Dredd,5.845,2671
9288,664341,5.1644,2023-12-01,Eileen,5.844,368
9289,621707,0.6867,2020-07-01,The Vigil,5.844,421
9290,353979,8.1821,2016-09-24,Pet,5.844,716
9291,101173,1.7523,2011-02-14,Coriolanus,5.844,485
9292,9754,4.1562,2006-02-08,Firewall,5.844,1016
9293,780154,0.4947,2020-12-28,All My Friends Are Dead,5.842,383
9294,59965,6.0216,2011-09-22,Abduction,5.842,2993
9295,44982,2.404,2010-03-12,13,5.842,879
9296,87567,1.1466,2013-04-25,The Big Wedding,5.841,1211
9297,663866,1.0111,2021-06-11,Censor,5.84,445
9298,650783,1.4431,2020-11-12,The Comeback Trail,5.8,362
9299,429460,0.7958,2017-11-09,Muse,5.8,368
9300,25643,1.2082,2009-09-18,Love Happens,5.8,707
9301,10172,1.4609,2007-04-04,Are We Done Yet?,5.84,671
9302,500922,1.4114,2019-08-01,A Score to Settle,5.8,518
9303,440708,0.5225,2017-02-14,Mom or Dad?,5.839,645
9304,8849,23.7922,2004-10-22,Alfie,5.839,862
9305,2144,0.884,2001-04-19,One Night at McCool's,5.839,366
9306,675327,2.3755,2021-01-01,Shadow in the Cloud,5.838,1040
9307,393345,2.5113,2017-10-12,Cult of Chucky,5.838,1391
9308,244761,23.6712,2014-09-05,The Captive,5.838,1153
9309,1234731,48.8638,2025-12-24,Anaconda,5.837,702
9310,69778,0.8421,2011-09-02,A Good Old Fashioned Orgy,5.837,343
9311,521935,6.7244,2018-10-01,Cam,5.836,1561
9312,487702,0.7316,2017-12-05,F the Prom,5.836,417
